Unnamed: 0,id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,C_metric,category
2473,train::1138,['6'],12,0.0,"['12', '12', '12', '9', '9', '12', '12', '12', '12', '9']",0.61,"Justin can run 2 blocks in 1.5 minutes. If he is 8 blocks from home, in how many minutes can he run home?",-0.9075044989585876,False,0.5636363636363636,incorrect_high
2474,train::64,['10'],10,1.0,"['34', '50', '10', '28', '4', '30', '18', '68 (or 67. 68 is the exact', '14', '48']",1.89,"A blind cave scorpion survives by catching millipedes. It needs to eat lots of millipedes to survive: a total of 800 body segments every day. If it's already eaten one millipede with 60 segments and 2 millipedes that are twice as long, how many 50-segment millipedes does it need to eat to reach its daily total?",-0.7042410373687744,True,0.01818181818181818,correct_low
2475,validation::489,['130'],380,0.0,"['380', '480', '380', '380 (250 + 120)', '380', '380', '380', '380', '380', '380']",0.33,"Andrew bought 750 stickers. He shared some of his stickers with his friends, Daniel and Fred.  Daniel received 250 stickers, while Fred received 120 more stickers than Daniel.   He kept the remaining stickers. How many stickers did Andrew keep?",-0.00360684026964,False,0.6545454545454545,incorrect_high
2476,train::1471,['25'],25,1.0,"['25', '25', '25', '25', '25', '25', '25', '25', '25', '25']",-0.0,"Mark has 13 trees in his backyard. If he plants 12 more,.how many trees will he have?",-0.0043335105292499,True,1.0,correct_high
2477,train::1944,['8'],32,0.0,"['32 quartes', '32', '32', '32 dollars', '32', '32', '32', '32 quarters or $32', '32', '32']",0.5,Karen has 32 quarters in her piggy bank.  Her older brother Christopher has 64 quarters in his piggy bank.  How much more money does Christopher have?,-1.666920185089111,False,0.509090909090909,incorrect_high
2478,train::966,['111'],59,0.0,"['39', '59', '59', '59', '4', '6', '59', '59', '6', '14']",1.36,Baker made 110 cakes. He sold 75 of them. Then he made 76 more cakes..How many cakes would baker still have?,-0.0352466739714145,False,0.2909090909090909,incorrect_low
2479,train::675,['91'],48,0.0,"['45', '42', '33', '54', '44', '38', '48', '49', '66', '42']",1.89,"Matias is a salesman in a bookstore. He sold 7 books on Tuesday and three times as many on Wednesday. If the sales from Wednesday were tripled on Thursday, how many books did Matias sell during these three days combined?",-0.2839374542236328,False,0.03636363636363636,incorrect_low
2480,train::1373,['147'],18,0.0,"['78', 'Lucille has $0.43 left', 'Lucille has 10 cents left.', '63', '30', '6', '18', '81', '3', '26']",1.64,"Lucille made an agreement with her mom that she would earn six cents for every weed she pulled in her mom's garden. There are eleven weeds in the flower bed, fourteen in the vegetable patch, and thirty-two in the grass around the fruit trees. Lucille weeded the flower bed, the vegetable patch, and half the grass before she took a break. She bought a soda for 99 cents on her break with some of her earnings. How many cents does Lucille have left?",-0.852835476398468,False,0.01818181818181818,incorrect_low
2481,train::598,['30'],180,0.0,"['180', '180', '180', '60', '180', '180', '150', '180', '180', '120']",0.94,"A squirrel had stashed 210 acorns to last him the three winter months. It divided the pile into thirds, one for each month, and then took some from each third, leaving 60 acorns for each winter month. The squirrel combined the ones it took to eat in the first cold month of spring before plants were in bloom again. How many acorns does the squirrel have to eat at the beginning of spring?",-0.231925219297409,False,0.509090909090909,incorrect_high
2482,train::1507,['450'],1200,0.0,"['2880 hours', '3000', '620', '360', '3000', '1050', '4320 video hours', '900', '2200', '300 hours']",2.16,"Allison, a YouTuber, uploads 10 one-hour videos of food reviews each day to her channel. She uploaded videos halfway through June,  at that pace,  and then doubled the number of video hours she uploaded on the remaining days. What's the total number of video hours she has uploaded at the end of the month?",-2.0371997356414795,False,0.01818181818181818,incorrect_low
2483,validation::335,['19'],19,1.0,"['19', '19', '19', '19', '19', '19', '19', '19', '19', '19']",-0.0,The Wildcats scored 36 points in the first half of the game. The Panthers scored 17 points..How many more points did the Wildcats score?,-0.0055757001973688,True,1.0,correct_high
2484,train::1277,['3'],3,1.0,"['4', '6', '6', '6', '2', '3', '3', '3', '3', '3']",1.17,Emily was planting vegetables in her garden. She started with 42 seeds and planted 36 of them in the big garden and in each of her small gardens put 2 seeds each. How many small gardens did Emily have?,-0.0264264233410358,True,0.32727272727272727,correct_low
2485,train::956,['5'],5,1.0,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5']",-0.0,Josh had 9 marbles in his collection. He lost some marbles. If he has 4 marbles now.How many marbles did he lose?,-0.0329721644520759,True,1.0,correct_high
2486,train::918,['19'],29,0.0,"['29 pages', '21', '29 (assuming he reads the third book with 29', '19', '29', '19', '29', '23', '19', '9']",1.17,"Nico borrows 3 books from the library on Monday.  On Monday, he reads the first book with a total of 20 pages.  On Tuesday, he reads the second book with a total of 12 pages.  On Wednesday, he reads the third book.  If he has read a total of 51 pages from Monday to Wednesday, how many pages did he read on Wednesday?",-0.1132043600082397,False,0.10909090909090909,incorrect_low
2487,train::1840,['20'],82.5,0.0,"['82.5', '$33', '$33', '82.5', '82.5', '82.5', '82.50', '82.5', '82.50', 'Each disco ball can cost 82.50']",-0.0,"Calum runs a nightclub and decides to run a disco night to attract different customers. He is planning the event and is calculating how much he can spend on each item without spending more than he has budgeted. He only needs to buy 4 disco balls and 10 boxes of food. Each box of food costs $25. Calum’s budget for the disco balls and food is $330. How much, in dollars, can Calum afford to spend on each disco ball?",-0.2996599078178406,False,0.3090909090909091,incorrect_low
2488,train::301,['1'],3,0.0,"['3', '3 cups of flour more than the 4 cups of salt.', '3', '3', '3', '3', '3', '10', '1', '3']",0.64,Mary is baking a cake. The recipe calls for 9 cups of sugar 7 cups of flour and 4 cups of salt. She already put in 2 cups of flour..How many more cups of flour than cups of salt does she need to add now?,-0.0094084218144416,False,0.509090909090909,incorrect_high
2489,train::814,['34'],37,0.0,"['34', '31', '28', '37', '27', '44', '34', '33', '37', '37']",1.7,"A gecko eats 70 crickets every three days.  The first day she eats 30% of the crickets.  The second day she eats 6 less than the first, and the third day she finishes up the remaining crickets.  How many crickets does she eat on the third day?",-0.351113498210907,False,0.12727272727272726,incorrect_low
2490,train::1853,['190'],6.33,0.0,"['5.67', '6.33 hours (if we take the average of the hours', '6.5 hours', '6.33(hours)', '6.33', '6.33', '6.33 (rounded to 2 decimal places)', '6.67', '6.33', '6.33']",1.42,Brady worked 6 hours every day in April. He worked 5 hours every day in June and 8 hours every day in September. What is the average amount of hours that Brady worked per month in those 3 months?,-0.1482890397310257,False,0.18181818181818182,incorrect_low
2491,train::1005,['9'],12,0.0,"['3', '3', '12', '3', '12', '12', '3', '5', '12', '3']",0.94,"A book has 8 chapters. Beth has read 2 chapters in 3 hours. If she continues reading at that rate, in how many hours will she be able to finish reading the remaining chapters?",-3.9121057987213135,False,0.36363636363636365,incorrect_low
2492,train::842,['90000'],180000 dollars,0.0,"['336000$', '$54000', '$120000', '93600', '30300', '$138600', '54000 (US dollars)', '720000 dollars', '$72000', '144000 USD']",2.03,John is an eccentric millionaire.  He decides to fill his swimming pool with bottled water.  A cubic foot of water is 25 liters.  His pool is 10 feet deep and 6 feet by 20 feet.  A liter of water costs $3.  How much does it cost to fill the pool?,-2.0438475608825684,False,0.0,incorrect_low
2493,train::1608,['7'],11,0.0,"['9', '8', '9', '9', '21', '12', '8', '11', '9', '7']",1.23,"Sarah had 55 homework problems. She finished 6 of them but still had 7 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page?",-0.6980322003364563,False,0.14545454545454545,incorrect_low
2494,validation::366,['2'],10,0.0,"['7', ""They won't have to buy any more chairs."", '2', '0 (6 chairs are more than 14 people)', '8', '17', '3', 'none', '6', '0']",1.75,They decided to hold the party in their backyard. They have 4 sets of tables and each set has 3 chairs. If a total of 14 people will attend the party.How many more chairs will they have to buy?,-1.951922059059143,False,0.0,incorrect_low
2495,train::109,['80'],60,0.0,"['60', '60', '$60', '60', '70', '$50', '60', '70', '80', '60']",1.09,"Tom decides to take 10 dance lessons that cost $10 each, but he gets two of them for free. How much does he pay?",-0.0323858223855495,False,0.2909090909090909,incorrect_low
2496,validation::497,['6'],100,0.0,"['280', '200', '106', '95', '80', '230', '79 (Each plate is 10 ounces=1', '154 = 20*7(10 oun', '58', '84 (10 + 10 + 10 +']",0.61,"Hasan is packing up his apartment because he’s moving across the country for a new job. He needs to ship several boxes to his new home. The movers have asked that Hasan avoid putting more than a certain weight in pounds in any cardboard box. The moving company has helpfully provided Hasan with a digital scale that will alert him if a package is too heavy. Hasan is in the kitchen, and he fills a cardboard box with 38 dinner plates. When he checks the box, the scale reports his box is too heavy. Hasan knows each of his plates weighs 10 ounces. He removes a single plate from the box and checks the movers’ scale again. The scale reports his box is still too heavy. Hasan repeats the process again and again. When he has removed enough plates, the movers’ scale shows the box is now an acceptable weight for shipping. Hasan deduces that each shipping box can hold 20 pounds before the scale says the box is too heavy.  How many plates did Hasan need to remove from the shipping box?",-0.8436303734779358,False,0.0,incorrect_low
2497,train::1488,['25'],10,0.0,"['100', '38', 'No need to try any more flavors if she has tried double the flavor', '50', '10', '84', '29', '2', '26', '98']",1.97,Gretchen's local ice cream shop offers 100 different flavors.  She was able to try a 1/4 of the flavors 2 years ago and double that amount last year.  How many more flavors will she need to try this year to have tried all 100 flavors?,-0.7830438613891602,False,0.01818181818181818,incorrect_low
2498,train::1541,['1455'],1149,0.0,"['1400', '1349', '1220', '1149', '1151', '1249', '1050', '1453', '1069', '896']",2.16,In a school there are 868 girls and the rest are boys. If there are 281 more girls than boys.How many pupils are there in that school?,-0.3949953317642212,False,0.01818181818181818,incorrect_low
2499,validation::328,['17'],13,0.0,"['10', '13', '23', '16', '13', '13', '13', '13', '17', '13']",1.23,"There were 39 girls and 4 boys trying out for the schools basketball team. If only 26 of them got called back, how many students didn't make the cut?",-0.1036479547619819,False,0.38181818181818183,incorrect_low
2500,train::813,['22'],20,0.0,"['10', '20', '5', '4', '8', '20', '2', '4', '4', '18']",1.61,Kendra made 4 more than five times as many decorated buttons as Mari. Sue made half as many as Kendra. Mari made 8 buttons. How many did Sue make?,-1.261066198348999,False,0.10909090909090909,incorrect_low
2501,train::948,['67'],28,0.0,"['28', '44', '24', '38', '24.', '14', '24', '34', '16', '30']",1.75,"In a fruit salad, there are raspberries, green grapes, and red grapes. There are seven more than 3 times the number of red grapes as green grapes. There are 5 less raspberries than green grapes. If there are 102 pieces of fruit in the salad, how many red grapes are in the salad?",-0.1395041942596435,False,0.03636363636363636,incorrect_low
2502,train::1813,['40'],45,0.0,"['60', '45', '45', '60', '50', '40', '45', '45', '40', '45']",1.22,"Frank was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 3 more bags. If each bag had 5 cans in it, how many cans did he pick up total?",-0.0226104836910963,False,0.3090909090909091,incorrect_low
2503,train::1633,['154'],100,0.0,"['160/5 Stephanie brings 1 Alay', '40', '162', '180 eggs', '80', '140', '46', '48', '110', '4 trays and 40 extra eggs.']",1.7,"Kelsey had 2/5 of a tray of eggs that she had brought to Willa's party. Stephanie had also brought half a tray of eggs to the party, while Alayah brought 40 more eggs than Kelsey and Stephanie combined. If Willa had two trays of eggs already, calculate the total number of eggs that were used at the party.",-0.7026798129081726,False,0.0,incorrect_low
2504,train::928,['55'],60 minutes,0.0,"['70', '60', '60', '70 minutes', '45', '70 minutes', '60 minutes', '60', '60', '95']",1.17,"Nadine's dog rolls around in the mud. She spends 10 minutes hosing him off outside, then shampoos him three times, which takes 15 minutes per shampoo. How long does she spend cleaning her dog total?",-0.0112724341452121,False,0.14545454545454545,incorrect_low
