id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,DSE_threshold,DSE_b_entropy,category_dse
train::75463,['1963'],"February 25, 1963",1.0,"['February 25, 1963', 'February 25, 1963', 'February 25, 1963', '11 February 1963', '11 February 1963', 'February 25, 1963', '1963', 'February 25, 1963', '1963', 'February 25, 1963']",0.9502705392332348,when did the beatles record twist and shout?,-0.1270629614591598,True,0.32561809404461245,1,correct_low
train::75467,"['Hawaii', 'Alaska']",Alaska and Hawaii.,1.0,"['Alaska and Hawaii', 'Alaska and Hawaii.', 'Alaska and Hawaii.', 'Alaska and Hawaii', 'Alaska and Hawaii', 'Alaska and Hawaii', 'Alaska and Hawaii.', 'Alaska and Hawaii.', 'Alaska and Hawaii.', 'Alaska and Hawaii.']",-0.0,which two states in the united states of america are not connected to the other 48 states?,-0.0001393459533574,True,0.32561809404461245,0,correct_high
train::75468,['Luke Wilson'],Lucy Liu,0.0,"['Lucy Liu', 'Lucy Liu', 'AJ Michalka', 'Lucy Liu', 'Annie Lennox', 'Lucy Liu', 'Lucy Liu', 'Lucy Liu', 'Annie Lennox', 'Annie Lennox']",0.8979457248567798,who is the singing voice of bodi in rock dog?,-1.0539062023162842,False,0.32561809404461245,1,incorrect_low
train::75469,['Prof. Y V Reddy'],N.K. Singh,0.0,"['N.K. Singh', 'N.K. Singh', 'N.K. Singh', 'N.K. Singh', 'N.K. Singh', 'N.K. Singh', 'N.K. Singh', 'N.K. Singh', 'N.K. Singh', 'N.K. Singh']",-0.0,who is the chairman of 14 finance commission?,-0.0032063524704426,False,0.32561809404461245,0,incorrect_high
train::7547,['a metaphysical poem'],Metaphysical poem.,1.0,"['Metaphysical', 'Metaphysical poem.', 'Metaphysical', 'Metaphysical poem', 'Metaphysical poem.', 'Metaphysical poem.', 'Metaphysical', 'Metaphysical poem', 'Metaphysical', 'Metaphysical poem.']",-0.0,what type of poem is to his coy mistress?,-0.003632852807641,True,0.32561809404461245,0,correct_high
train::75470,"['United States', 'Uppsala', 'Zurich, Switzerland', 'United Kingdom', 'Oslo, Norway', 'Stockholm, Sweden']",Sweden and Germany.,0.0,"['Sweden and Germany.', 'Sweden and Germany.', 'Sweden and Germany.', 'Sweden and Germany.', 'Sweden and Germany.', 'Sweden and Germany.', 'Sweden and Germany.', 'Sweden and Germany.', 'Sweden and Germany.', 'Sweden and Germany.']",-0.0,where was the girl with the dragon tattoo filmed?,-0.0046854941174387,True,0.32561809404461245,0,correct_high
train::75472,['John Martin Sommers'],John Denver,0.0,"['John Denver', 'John Denver', 'John Denver', 'John Denver', 'John Denver', 'John Denver', 'John Denver', 'John Denver', 'John Denver', 'John Denver']",-0.0,who sings thank god i'm a country boy?,-0.0036473434884101,True,0.32561809404461245,0,correct_high
train::75475,['9.4 million'],9.5 million,1.0,"['9.5 million', '9.5 million', '9.5 million', '9.5 million', '9.5 million', '9.5 million', '9.5 million', '9.5 million', '9.5 million', '9.5 million']",-0.0,what's the population of the greater chicago area?,-0.3133651614189148,False,0.32561809404461245,0,incorrect_high
train::75476,"[""the Ba'athist Syrian Arab Republic""]",Syrian government & opposition/rebel groups.,0.0,"['Syrian government & opposition/rebel groups.', 'Syrian government & opposition/rebel groups.', 'Syrian government & opposition/rebel groups.', 'Syrian government & opposition/rebel groups.', 'Syrian government & opposition/rebel groups.', 'Syrian government & opposition/rebel groups.', 'Syrian government & opposition/rebel groups.', 'Syrian government & opposition/rebel groups.', 'Syrian government & opposition/rebel groups.', 'Syrian government & opposition/rebel groups.']",-0.0,who are the two sides in the syrian conflict?,-0.0009360699332319,True,0.32561809404461245,0,correct_high
train::75479,['Santorini'],Skiathos and Skopelos.,0.0,"['Vathy, Samos.', 'Skiathos and Skopelos.', 'Vathy, Samos.', 'Skiathos and Skopelos.', 'Various locations including Skiathos and Skopelos.', 'Vathy, Samos.', 'Vathy, Samos.', 'Vathy, Samos.', 'Skiathos and Skopelos.', 'Vathy, Samos.']",0.8979457248567797,where was sisterhood of the traveling pants filmed in greece?,-0.0046608145348727,False,0.32561809404461245,1,incorrect_low
train::75480,['January 1788'],"January 26, 1788",1.0,"['January 26, 1788', 'January 26, 1788', 'January 26, 1788', 'January 26, 1788', 'January 26, 1788', 'January 26, 1788', 'January 26, 1788', 'January 26, 1788', 'January 26, 1788', 'January 26, 1788']",-0.0,when did the first fleet land in sydney cove?,-0.0002734287118073,True,0.32561809404461245,0,correct_high
train::75484,['summer'],Spring.,0.0,"['Spring.', 'Spring.', 'Spring.', 'Spring.', 'Spring.', 'Spring.', 'Spring.', 'Spring.', 'Spring.', 'Spring.']",-0.0,what time of year do canadian geese lay eggs?,-0.0008320921915583,True,0.32561809404461245,0,correct_high
train::75486,"['SZA', 'Maroon 5']",Texas,0.0,"['Texas', 'Texas', 'Texas.', 'Texas', 'Simple Minds', 'George Michael & Andrew Ridgeley (Wham!)', 'Texas.', 'Texas', 'Take That.', 'Texas (and specifically, Lyle Lovett)']",1.2275294114572126,who sings try to do what lovers do?,-4.018373966217041,False,0.32561809404461245,1,incorrect_low
train::75490,['2017–18'],2023,0.0,"['2023', '2023', '2023', '2023', '2023', '2023', '2023', '2023', '2023', '2023']",-0.0,when was the last time the la kings made the playoffs?,-1.6007436513900757,False,0.32561809404461245,0,incorrect_high
train::75491,['Jennifer Ehle'],Jennifer Ehle,1.0,"['Jennifer Ehle', 'Jennifer Ehle', 'Jennifer Ehle', 'Jennifer Ehle', 'Jennifer Ehle', 'Jennifer Ehle', 'Jennifer Ehle', 'Jennifer Ehle', 'Jennifer Ehle', 'Jennifer Ehle']",-0.0,who played elizabeth in pride and prejudice 1995?,-0.0067552528344094,True,0.32561809404461245,0,correct_high
train::75492,['King Xerxes I'],Xerxes I,1.0,"['Xerxes I', 'Xerxes I', 'Xerxes I', 'Xerxes I', 'Xerxes I', 'Xerxes I', 'Xerxes I', 'Xerxes I', 'Xerxes I', 'Xerxes I']",-0.0,who was the king of persia during the second invasions of greece?,-0.0008297099848277,True,0.32561809404461245,0,correct_high
train::75494,['Western Cape'],Pretoria.,0.0,"['Pretoria.', 'Pretoria.', 'Pretoria', 'Pretoria.', 'Pretoria.', 'Pretoria.', 'Pretoria', 'Pretoria', 'Pretoria.', 'Pretoria.']",-0.0,where in south africa is miss universe 2017 from?,-0.0098386593163013,False,0.32561809404461245,0,incorrect_high
train::75495,"['Flossie and Freddie', 'Nan and Bert']","Bart, Nan, Freddie, and Flossie",1.0,"['Bart, Nan, Freddie, and Flossie', 'Bart, Nan, Fred, and Flossie.', 'Bart, Nan, Freddie, and Flossie', 'Bart, Nan, Freddie, and Flossie', 'Bart, Nan, Freddie, and Flossie', 'Bart, Nan, Fred, and Flossie.', 'Bart, Nan, Freddie, and Flossie.', 'Bart, Nan, Fred, and Flossie.', 'Bart, Nan, Freddie, and Flossie', 'Bart, Nan, Freddie, and Flossie']",-0.0,what are the names of the bobbsey twins?,-0.0041130715981125,True,0.32561809404461245,0,correct_high
train::75497,"['Rob Manzoli', 'Jack Antonoff', 'Fred Fairbrass', 'Taylor Swift', 'Richard Fairbrass']",Taylor Swift,1.0,"['Taylor Swift', 'Taylor Swift', 'Taylor Swift', 'Taylor Swift', 'Taylor Swift', 'Taylor Swift', 'Taylor Swift', 'Taylor Swift', 'Taylor Swift', 'Taylor Swift']",-0.0,who wrote look what you ve made me do?,-0.0382151454687118,True,0.32561809404461245,0,correct_high
train::75498,['Batgirl'],Catwoman/Selina Kyle,0.0,"['Catwoman (Selina Kyle)', 'Catwoman/Selina Kyle', 'Batwoman (Kate Kane)', 'Catwoman/Selina Kyle.', 'Catwoman/Selina Kyle', 'Batwoman (Kate Kane)', 'Catwoman/Selina Kyle.', 'Catwoman/Selina Kyle', 'Catwoman/Selina Kyle', 'Batgirl/Barbara Gordon']",0.8018185525433372,girl at the end of batman bad blood?,-0.4288754165172577,False,0.32561809404461245,1,incorrect_low
train::755,['the Bee Gees'],Tim McGraw,0.0,"['Tim McGraw', 'Tim McGraw', 'Tim McGraw', 'Tim McGraw', 'Tim McGraw', 'Tim McGraw', 'Tim McGraw', 'Tim McGraw', 'Tim McGraw', 'Tim McGraw']",-0.0,who sings more than a woman to me?,-0.023334426805377,False,0.32561809404461245,0,incorrect_high
train::7550,['Om Prakash Rawat'],Rajiv Kumar,0.0,"['Rajiv Kumar', 'Rajiv Kumar', 'Rajiv Kumar', 'Rajiv Kumar', 'Rajiv Kumar', 'Rajiv Kumar', 'Rajiv Kumar', 'Rajiv Kumar', 'Rajiv Kumar', 'Rajiv Kumar']",-0.0,who is current chief election commission of india?,-0.0620811097323894,False,0.32561809404461245,0,incorrect_high
train::75501,['Crain Communications Building'],875 North Michigan Avenue (formerly John Hancock Center),0.0,"['875 North Michigan Avenue (formerly John Hancock Center)', '875 North Michigan Avenue (formerly John Hancock Center)', '875 North Michigan Avenue (formerly John Hancock Center)', '875 North Michigan Avenue (formerly John Hancock Center)', '875 North Michigan Avenue (formerly John Hancock Center)', 'The John Hancock Center.', '875 North Michigan Avenue (formerly John Hancock Center)', '875 North Michigan Avenue (formerly John Hancock Center)', 'The John Hancock Center (now 875 North Michigan Avenue)', 'The John Hancock Center.']",0.5004024235381879,what is the name of the diamond shaped building in chicago?,-0.0017239484004676,False,0.32561809404461245,1,incorrect_low
train::75502,['Australia'],Australia,1.0,"['Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia', 'Australia']",-0.0,which country us also known as down under?,-0.0002369599969824,True,0.32561809404461245,0,correct_high
train::75503,['2018'],2018,1.0,"['2018', '2018', '2018', '2018', '2018', '2018', '2018', '2018', '2018', '2018']",-0.0,when did england last get in the semi final of the world cup?,-0.0076634935103356,True,0.32561809404461245,0,correct_high
train::75505,['In 1889'],1962,0.0,"['1962', '1962', '1962', '1962', '1962', '1962', '1962', '1962', '1962', '1962']",-0.0,when did trinidad and tobago became one country?,-0.0046688830479979,False,0.32561809404461245,0,incorrect_high
train::75507,['Texas v. White'],Texas v. White,1.0,"['Texas v. White', 'Texas v. White', 'Texas v. White', 'Texas v. White', 'Texas v. White', 'Texas v. White', 'Texas v. White', 'Texas v. White', 'Texas v. White', 'Texas v. White']",-0.0,which supreme court case in 1869 voted texas's secession from the union?,-0.0017246623756363,True,0.32561809404461245,0,correct_high
train::75508,['2.5–2.75%'],3%,0.0,"['3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%']",-0.0,approximately how much of earth’s water is freshwater?,-0.0025047855451703,False,0.32561809404461245,0,incorrect_high
train::75509,['1997'],26 June 1997,1.0,"['26 June 1997', '26 June 1997', '26 June 1997', '26 June 1997', '26 June 1997', '26 June 1997', '26 June 1997', '26 June 1997', '26 June 1997', '26 June 1997']",-0.0,when was harry potter and the philosopher's stone book published?,-0.0013574680779129,True,0.32561809404461245,0,correct_high
train::7551,"['1971', '1970', 'By 1973']",1969,0.0,"['1971', '1969', '1969', '1960 (Victoria, initially - became widespread later)', '1969', '1971', '1969', '1969', '1960 (in some states, became mandatory nationally in 1', '1969']",1.0888999753452235,what year did seat belts come out in australia?,-0.2520951628684997,False,0.32561809404461245,1,incorrect_low
train::75511,"['April 15, 2017']","April 15, 2017",1.0,"['April 15, 2017', 'April 15, 2017', 'April 15, 2017', 'April 15, 2017', 'April 15, 2017', 'April 15, 2017', 'April 15, 2017', 'April 15, 2017', 'April 15th, 2017', 'April 15th, 2017']",-0.0,when did the nba playoffs start in 2017?,-0.0110997352749109,True,0.32561809404461245,0,correct_high
train::75516,['Craig Fairbrass'],Roland Manookian,0.0,"['Roland Manookian', 'Roland Manookian', 'Roland Manookian', 'Roland Manookian', 'Roland Manookian', 'Roland Manookian', 'Roland Manookian', 'Craig Fairbrass', 'Craig Fairbrass', 'Roland Manookian']",0.5004024235381879,who plays pat in rise of the footsoldier?,-1.313497543334961,False,0.32561809404461245,1,incorrect_low
train::75518,['Rama'],Hanuman,0.0,"['Hanuman', 'Hanuman', 'Hanuman', 'Hanuman', 'Hanuman', 'Hanuman', 'Hanuman', 'Hanuman', 'Hanuman', 'Hanuman']",-0.0,who saved young sita when she went out of the palace in disguise?,-0.6328528523445129,False,0.32561809404461245,0,incorrect_high
train::75519,['Shoring'],shoring,1.0,"['shoring', 'shoring', 'shoring.', 'shoring', 'shoring.', 'shoring', 'shoring.', 'shoring', 'shoring', 'shoring']",-0.0,a procedure that uses wood or metal braces to reinforce trench walls is called?,-0.0005760917556472,True,0.32561809404461245,0,correct_high
train::7552,"['January 2, 2001']","January 2, 2001",1.0,"['January 2, 2001', 'January 2, 2001', 'January 2, 2001', 'January 2, 2001', 'January 2, 2001', 'January 2, 2001', 'January 2, 2001', 'January 2, 2001', 'January 2, 2001', 'January 2, 2001']",-0.0,when did disney's grand californian hotel open?,-0.0067650806158781,True,0.32561809404461245,0,correct_high
train::75520,['1775'],1778,0.0,"['1778', '1778', '1778', '1778', '1778', '1778', '1778', '1778', '1778', '1778']",-0.0,when did the france enter the american revolutionary war?,-0.0010602811817079,False,0.32561809404461245,0,incorrect_high
train::75523,['1990'],2022,0.0,"['2022', '2022', '2022', '2022', '2022', '2022', '2022', '2022', '2022', '2022']",-0.0,when did the welsh language became a core subject in the national curriculum in wales?,-0.7578445076942444,False,0.32561809404461245,0,incorrect_high
train::75526,['Geoff Stults'],Barry Josephson,0.0,"['Barrett Foa', 'Barrett Foa', 'Barry Josephson', 'Barrett Foa', 'Barry Josephson', 'Barry Josephson', 'Barrett Foa', 'Barry Josephson', 'Barry Josephson', 'Barry Josephson']",0.6730116670092565,who plays brooklyn decker's husband in grace and frankie?,-5.131193161010742,False,0.32561809404461245,1,incorrect_low
train::75527,"['an airport strip', 'a swing bridge']",A railway crossing.,0.0,"['A railway crossing.', 'A pharmacy.', 'A railway crossing.', 'A pharmacy.', 'A railway crossing.', 'A railway crossing.', 'A pharmacy.', 'A railway crossing.', 'A railway crossing.', 'A railway crossing.']",0.6108643020548935,where might you find a single flashing red light in france?,-1.6005618572235107,True,0.32561809404461245,1,correct_low
train::75528,['Chadwick Aaron Boseman'],Chadwick Boseman,1.0,"['Chadwick Boseman', 'Chadwick Boseman', 'Chadwick Boseman', 'Chadwick Boseman', 'Chadwick Boseman', 'Chadwick Boseman', 'Chadwick Boseman', 'Chadwick Boseman', 'Chadwick Boseman', 'Chadwick Boseman']",-0.0,who play james brown in get on up?,-0.0233372207731008,True,0.32561809404461245,0,correct_high
train::75529,['Earth'],The Mudlands.,0.0,"['The Mudlands.', 'The Mudlands.', 'The Mudlands.', 'Earth.', 'The Mudlands.', 'The Mudlands.', 'The Mudlands.', 'The Mudlands.', 'Earth, in a post-apocalyptic future.', 'The Mudlands.']",0.639031859650177,where is war of the planet of the apes set?,-0.0620659850537776,False,0.32561809404461245,1,incorrect_low
train::75530,['Thomas Doherty'],China Anne McClain,0.0,"['China Anne McClain', 'China Anne McClain', 'China Anne McClain', 'Thomas Doherty', 'Thomas Doherty', 'China Anne McClain', 'China Anne McClain', 'China Anne McClain', 'China Anne McClain', 'China Anne McClain']",0.5004024235381879,who plays son of hook in desendents 2?,-0.6933973431587219,False,0.32561809404461245,1,incorrect_low
train::75531,"['Aaron Neville', 'Robbie Robertson']",Van Morrison and Andrea Corr,0.0,"['Van Morrison & Kathleen Young', 'Van Morrison and Andrea Corr', 'Van Morrison and Andrea Corr', 'Van Morrison and Andrea Corr', 'Van Morrison & Andrea Corr', 'Van Morrison & Kathleen Young', 'Van Morrison and Andrea Corr', 'Van Morrison & Karla Bonoff', 'Van Morrison & Andrea Corr', 'Van Morrison and Karla Bonoff']",0.9502705392332348,who sings crazy love in the movie phenomenon?,-0.2813114523887634,False,0.32561809404461245,1,incorrect_low
train::75533,['3555 South Las Vegas Boulevard'],Las Vegas Strip,1.0,"['Las Vegas Strip', 'Las Vegas Strip.', 'Las Vegas Strip', 'Las Vegas Strip.', 'Las Vegas Strip.', 'Las Vegas Strip', 'Las Vegas Strip', 'Las Vegas Strip', 'Las Vegas Strip', 'Las Vegas Strip']",-0.0,where was the original flamingo hotel located in las vegas?,-0.0010671879863366,True,0.32561809404461245,0,correct_high
train::75535,['1977'],1977,1.0,"['1977', '1977', '1977', '1977', '1977', '1977', '1977', '1977', '1977', '1977']",-0.0,when was i love new york logo designed?,-0.0620988123118877,True,0.32561809404461245,0,correct_high
train::75537,"['BC Jean', 'Toby Gad']",Lucian Piane,0.0,"['Lucian Gradisteanu', 'Lucian Pouncy', 'Lucian Pompiliu Popescu', 'Lucian Gradisteanu', 'Diane Warren', 'Lucian Piane', 'Lucian Piane', 'Diane Warren', 'Lucian Poxon & Jason Boyd', 'Lucian Pye']",1.8866967846580784,who wrote beyonce song if i were a boy?,-6.376901626586914,False,0.32561809404461245,1,incorrect_low
train::75539,['Justin Roiland'],Justin Roiland,1.0,"['Justin Roiland', 'Justin Roiland', 'Justin Roiland', 'Justin Roiland', 'Justin Roiland', 'Justin Roiland', 'Justin Roiland', 'Justin Roiland', 'Justin Roiland', 'Justin Roiland']",-0.0,who does the voice for morty in rick and morty?,-0.3870304226875305,True,0.32561809404461245,0,correct_high
train::7554,['Shabana Azmi'],Shobana (India),0.0,"['Smita Patil (India) - 8 awards', 'Shabana Azmi (5 awards)', 'Shobana', 'Shobhana Samarth (8)', 'Shabana Azmi (5 awards)', 'Smita Patil (India) - 8 awards', 'Shobana (2)', 'Shabana Azmi (5 awards)', 'Shabana Azmi (5 awards)', 'Smita Patil (India) - 8 awards']",1.4184836619456564,most number of national awards for best actress?,-5.7533278465271,False,0.32561809404461245,1,incorrect_low
train::75541,"['Oscar Hammerstein II', 'Jerome Kern']",Jerome Kern,1.0,"['Jerome Kern and Oscar Hammerstein II', 'Jerome Kern', 'Jerome Kern', 'Jerome Kern & Oscar Hammerstein II', 'Jerome Kern', 'Jerome Kern', 'Jerome Kern', 'Jerome Kern and Oscar Hammerstein II', 'Jerome Kern', 'Jerome Kern']",0.6108643020548935,who wrote the song all the things you are?,-0.5760666728019714,True,0.32561809404461245,1,correct_low
